H	355_Anlg	353_Anlg	460_Anlg	532_Anlg	530_Anlg	355_Anlg_Molec	532_Anlg_Molec		MolecExt355_Anlg	MolecBack355_Anlg	MolecExt353_Anlg	MolecBack353_Anlg	MolecExt460_Anlg	MolecBack460_Anlg	MolecExt532_Anlg	MolecBack532_Anlg	MolecExt530_Anlg	MolecBack530_Anlg
27678.75	-1.8677927E-6	0.000141583	2.5796703E-5	0.00013105745	3.243047E-5	0	0		0	0	0	0	0	0	0	0	0	0
27682.5	1.7566425E-5	0.000120019	5.2072829E-5	1.7966281E-5	-2.4754049E-5	0	0		0	0	0	0	0	0	0	0	0	0
27686.25	9.1309962E-5	3.3150716E-5	7.7044467E-5	0.00012645181	-1.0537786E-5	0	0		0	0	0	0	0	0	0	0	0	0
27690	8.2391519E-5	0.00014299398	-4.536448E-5	0.00011396599	-6.2451106E-5	0	0		0	0	0	0	0	0	0	0	0	0
27693.75	-1.7708011E-5	0.00022062436	2.180337E-5	-5.1950462E-6	-2.6963693E-5	0	0		0	0	0	0	0	0	0	0	0	0
27697.5	-0.00016572753	8.4504969E-5	0.00011934717	3.4179211E-5	3.8660068E-5	0	0		0	0	0	0	0	0	0	0	0	0
27701.25	-0.0001220671	1.1240632E-5	3.6605322E-5	5.8006094E-5	4.6327267E-5	0	0		0	0	0	0	0	0	0	0	0	0
27705	1.7433314E-5	3.5174004E-5	-0.00010920455	-1.5950421E-5	2.9368915E-5	0	0		0	0	0	0	0	0	0	0	0	0
27708.75	-3.1418452E-5	4.5556668E-5	-0.000108539	8.5400353E-5	1.4688334E-6	0	0		0	0	0	0	0	0	0	0	0	0
27712.5	-6.0569778E-5	-1.5008872E-5	1.2592084E-5	0.00018057477	2.2899717E-5	0	0		0	0	0	0	0	0	0	0	0	0
27716.25	-7.8007329E-5	5.4902337E-6	0.00011857512	3.8199165E-5	-1.4451252E-5	0	0		0	0	0	0	0	0	0	0	0	0
27720	7.9442885E-7	0.00011887425	5.3936384E-5	7.6152498E-8	-1.7539429E-5	0	0		0	0	0	0	0	0	0	0	0	0
27723.75	0.0001265844	0.00010063803	-2.7261373E-5	6.8095913E-5	-4.7873873E-6	0	0		0	0	0	0	0	0	0	0	0	0
27727.5	0.00011992884	3.7543381E-5	-5.8595721E-5	0.00011013239	0.0001215084	0	0		0	0	0	0	0	0	0	0	0	0
27731.25	1.9962424E-5	5.9107376E-5	-2.1164886E-5	6.3357159E-5	0.0001152788	0	0		0	0	0	0	0	0	0	0	0	0
27735	-6.3935693E-6	4.1857451E-6	5.6705095E-5	5.3293961E-5	3.9139268E-5	0	0		0	0	0	0	0	0	0	0	0	0
27738.75	-6.3232E-5	8.365433E-6	0.00011173321	7.2994401E-5	4.8350555E-5	0	0		0	0	0	0	0	0	0	0	0	0
27742.5	-0.00014403042	-1.9721004E-5	6.0725049E-5	9.5729773E-5	5.1225754E-5	0	0		0	0	0	0	0	0	0	0	0	0
27746.25	6.3755969E-5	1.7204009E-5	7.0601891E-5	5.2788139E-5	3.5997847E-5	0	0		0	0	0	0	0	0	0	0	0	0
27750	-0.00010662621	8.3706303E-5	3.2904834E-5	7.9543466E-5	0.0001017281	0	0		0	0	0	0	0	0	0	0	0	0
27753.75	-5.1784447E-5	6.9676395E-5	-6.1763764E-5	0.00014325043	0.00011368147	0	0		0	0	0	0	0	0	0	0	0	0
27757.5	2.7682867E-5	1.1959432E-5	-0.00013641246	6.6711558E-5	5.1278999E-5	0	0		0	0	0	0	0	0	0	0	0	0
27761.25	-3.3320146E-6	-3.1340929E-7	-0.00011559388	3.0904678E-5	1.8533674E-5	0	0		0	0	0	0	0	0	0	0	0	0
27765	0.00015733306	5.5114043E-5	-8.4019937E-5	0.0001023587	-1.527654E-5	0	0		0	0	0	0	0	0	0	0	0	0
27768.75	0.00011327329	2.082463E-5	4.9596963E-5	0.00012892768	-4.4481111E-5	0	0		0	0	0	0	0	0	0	0	0	0
27772.5	2.8747755E-5	1.7763075E-5	0.00010555686	6.4501914E-5	-1.8364717E-5	0	0		0	0	0	0	0	0	0	0	0	0
27776.25	-1.9571566E-5	1.0575077E-5	-2.1300016E-6	4.3310631E-5	-2.3635916E-5	0	0		0	0	0	0	0	0	0	0	0	0
27780	6.8015523E-5	4.257498E-5	-5.9740476E-5	0.00012179292	-1.1682541E-5	0	0		0	0	0	0	0	0	0	0	0	0
27783.75	8.5148714E-6	1.6591698E-5	-8.4019937E-5	0.00017000575	9.0546767E-5	0	0		0	0	0	0	0	0	0	0	0	0
27787.5	0.00010249129	-5.9175128E-5	-3.9986792E-5	2.9626812E-5	7.6969437E-5	0	0		0	0	0	0	0	0	0	0	0	0
27791.25	7.0544634E-5	-1.4582917E-5	9.9032398E-6	-4.4010236E-5	3.3122648E-5	0	0		0	0	0	0	0	0	0	0	0	0
27795	-1.87729E-5	3.0488494E-5	-4.0865325E-5	4.4056053E-5	4.2866379E-5	0	0		0	0	0	0	0	0	0	0	0	0
27798.75	0.00017969572	-0.0001251716	-0.00010252238	0.00014631198	8.2990021E-7	0	0		0	0	0	0	0	0	0	0	0	0
27802.5	-1.3448456E-5	-0.00015445604	-1.3790532E-5	0.00011676132	2.8037804E-5	0	0		0	0	0	0	0	0	0	0	0	0
27806.25	-7.8406662E-5	-3.9740911E-5	0.00010672824	0.00018145331	0.00013681618	0	0		0	0	0	0	0	0	0	0	0	0
27810	0.00022774882	-1.7617849E-5	0.00014360001	0.0001542454	5.1518599E-5	0	0		0	0	0	0	0	0	0	0	0	0
27813.75	0.00017490372	-1.4049201E-6	0.0002148943	0.00010528715	-3.449778E-5	0	0		0	0	0	0	0	0	0	0	0	0
27817.5	-5.0453336E-5	3.6345382E-5	0.00023576612	0.0001394967	5.7561842E-5	0	0		0	0	0	0	0	0	0	0	0	0
27821.25	-8.8922438E-5	2.756005E-5	-1.3790532E-5	6.1254004E-5	0.00010423059	0	0		0	0	0	0	0	0	0	0	0	0
27825	0.00010808196	-4.3866083E-6	-0.0001104558	5.1403784E-5	5.7029397E-5	0	0		0	0	0	0	0	0	0	0	0	0
27828.75	0.00014362262	6.7892707E-5	7.5871071E-6	0.00017423869	-4.3614318E-6	0	0		0	0	0	0	0	0	0	0	0	0
27832.5	-8.0403329E-5	6.6109018E-5	5.6332384E-5	0.00012685114	-1.3546096E-5	0	0		0	0	0	0	0	0	0	0	0	0
27836.25	-3.3947562E-5	7.2418484E-5	2.8059591E-5	7.6055956E-5	-8.700853E-6	0	0		0	0	0	0	0	0	0	0	0	0
27840	-4.0357085E-7	7.9394775E-6	4.1636921E-5	7.7227333E-5	-2.9770766E-6	0	0		0	0	0	0	0	0	0	0	0	0
27843.75	0.00020871393	-5.5155173E-5	4.4884831E-5	2.8109345E-5	1.6962963E-5	0	0		0	0	0	0	0	0	0	0	0	0
27847.5	0.00019540282	4.8059156E-5	0.00015850845	1.8285748E-5	3.5252425E-5	0	0		0	0	0	0	0	0	0	0	0	0
27851.25	0.0002383977	6.4351952E-5	0.00018747342	2.816259E-5	5.5272331E-5	0	0		0	0	0	0	0	0	0	0	0	0
27855	0.00017809838	-2.6349936E-5	9.173993E-5	2.7497035E-5	6.3764818E-5	0	0		0	0	0	0	0	0	0	0	0	0
27858.75	9.5170183E-5	-1.7484738E-5	6.8205892E-5	7.2648312E-5	3.9778202E-5	0	0		0	0	0	0	0	0	0	0	0	0
27862.5	7.4138633E-5	4.3959335E-5	7.9919667E-5	9.5756395E-5	-9.7391194E-6	0	0		0	0	0	0	0	0	0	0	0	0
27866.25	7.4671077E-5	7.6784527E-5	5.9846516E-5	9.4638262E-5	-4.0966978E-5	0	0		0	0	0	0	0	0	0	0	0	0
27870	-1.87729E-5	-5.1241708E-5	-9.7677133E-5	0.00013521052	-6.9479371E-5	0	0		0	0	0	0	0	0	0	0	0	0
27873.75	-6.6559776E-5	-0.00011170076	-4.7600746E-5	5.5610094E-5	-3.2847202E-5	0	0		0	0	0	0	0	0	0	0	0	0
27877.5	0.00017570238	-1.2080429E-5	8.4125977E-5	8.6039286E-5	3.7328958E-5	0	0		0	0	0	0	0	0	0	0	0	0
27881.25	-3.1950896E-5	9.2173439E-6	0.00010616917	3.825241E-5	2.2127673E-5	0	0		0	0	0	0	0	0	0	0	0	0
27885	-1.9172233E-5	-5.4356507E-5	3.7989677E-5	-8.1234899E-6	2.654696E-5	0	0		0	0	0	0	0	0	0	0	0	0
27888.75	6.0428192E-5	-2.0812515E-5	0.00015565987	0.00012903416	-3.5361431E-6	0	0		0	0	0	0	0	0	0	0	0	0
27892.5	-0.00010689243	-4.7314258E-7	0.00018688773	3.5430455E-5	2.798456E-5	0	0		0	0	0	0	0	0	0	0	0	0
27896.25	1.5037314E-5	-2.9624469E-5	3.9910889E-7	-3.011344E-5	4.7818111E-5	0	0		0	0	0	0	0	0	0	0	0	0
27900	0.00043327232	1.7523475E-5	-2.1351241E-5	9.8951061E-5	-9.1001862E-6	0	0		0	0	0	0	0	0	0	0	0	0
27903.75	-5.4617918E-6	6.1663109E-5	1.6345816E-5	4.378983E-5	-9.1268084E-6	0	0		0	0	0	0	0	0	0	0	0	0
27907.5	-0.00014509531	8.2534925E-5	4.3740076E-5	1.3200905E-5	5.814753E-5	0	0		0	0	0	0	0	0	0	0	0	0
27911.25	0.00025144259	6.3233819E-5	5.3004607E-5	0.0001750906	-3.2021914E-5	0	0		0	0	0	0	0	0	0	0	0	0
27915	0.00017277394	2.9796316E-5	6.3121049E-5	0.00027375253	-6.3356261E-5	0	0		0	0	0	0	0	0	0	0	0	0
27918.75	9.6368183E-5	5.5701003E-6	-5.5241322E-5	0.00013161652	-3.2873825E-5	0	0		0	0	0	0	0	0	0	0	0	0
27922.5	0.00011380573	2.8651561E-5	-0.00010001989	0.00013172301	-9.3930306E-6	0	0		0	0	0	0	0	0	0	0	0	0
27926.25	5.6967304E-5	-3.1621135E-5	3.4395678E-5	8.6571731E-5	4.4224112E-5	0	0		0	0	0	0	0	0	0	0	0	0
27930	8.9579518E-5	-9.3996986E-5	4.5390653E-5	-2.7664196E-5	5.8014419E-5	0	0		0	0	0	0	0	0	0	0	0	0
27933.75	-8.5195327E-5	-0.0001220568	-1.677222E-5	7.8505199E-5	3.0167582E-5	0	0		0	0	0	0	0	0	0	0	0	0
27937.5	-0.00017291553	-0.00010371409	-3.5141549E-5	0.00011705417	4.6433755E-5	0	0		0	0	0	0	0	0	0	0	0	0
27941.25	-0.00012486243	-6.3967127E-5	-3.7617415E-5	0.00010557999	0.00013729538	0	0		0	0	0	0	0	0	0	0	0	0
27945	-7.6942441E-5	1.337041E-5	-6.1444298E-5	0.00017146998	4.57682E-5	0	0		0	0	0	0	0	0	0	0	0	0
27948.75	5.5503082E-5	6.7919329E-5	-0.00014823272	0.00016076785	-4.1366311E-5	0	0		0	0	0	0	0	0	0	0	0	0
27952.5	0.00011753284	3.669147E-5	2.132417E-5	0.00016798247	2.3006206E-5	0	0		0	0	0	0	0	0	0	0	0	0
27956.25	-9.3220131E-6	0.00010881105	0.00010031228	0.00018017544	0.00015209733	0	0		0	0	0	0	0	0	0	0	0	0
27960	4.5120418E-5	0.00011892749	-7.6059894E-5	5.7313916E-5	8.4370413E-5	0	0		0	0	0	0	0	0	0	0	0	0
27963.75	-2.0370233E-5	0.0001002387	-0.0001854772	8.3856265E-5	-6.4075061E-5	0	0		0	0	0	0	0	0	0	0	0	0
27967.5	1.7300202E-5	0.00013215874	-5.8915187E-5	0.00013451834	-4.4001911E-5	0	0		0	0	0	0	0	0	0	0	0	0
27971.25	-1.5977567E-5	1.5580053E-5	1.5680261E-5	4.9114274E-5	4.9282333E-5	0	0		0	0	0	0	0	0	0	0	0	0
27975	3.8065531E-5	-9.7058541E-5	4.0359054E-5	4.9699962E-5	-2.1251657E-6	0	0		0	0	0	0	0	0	0	0	0	0
27978.75	6.251983E-6	-1.2373273E-5	3.9480521E-5	0.00013433199	-0.00010049425	0	0		0	0	0	0	0	0	0	0	0	0
27982.5	-1.1185568E-5	4.4571646E-5	1.3816706E-5	6.7749824E-5	-1.924325E-5	0	0		0	0	0	0	0	0	0	0	0	0
27986.25	0.0002190966	4.8272134E-5	0.00013050188	9.2748085E-5	2.3831494E-5	0	0		0	0	0	0	0	0	0	0	0	0
27990	9.8897293E-5	-3.0369891E-5	0.00015219898	0.0001375799	4.3026112E-5	0	0		0	0	0	0	0	0	0	0	0	0
27993.75	0.00015746617	-4.141811E-5	7.166678E-5	-6.2066904E-6	6.7016691E-7	0	0		0	0	0	0	0	0	0	0	0	0
27997.5	0.0001542715	-2.0359938E-5	5.484154E-5	2.1533658E-5	-6.9026793E-5	0	0		0	0	0	0	0	0	0	0	0	0
28001.25	0.0002047206	4.5849512E-5	9.4961219E-5	0.00014178621	-1.0963741E-5	0	0		0	0	0	0	0	0	0	0	0	0
28005	4.7516417E-5	0.00010769292	8.7160909E-5	0.00015312727	6.2646685E-5	0	0		0	0	0	0	0	0	0	0	0	0
28008.75	0.00010062774	0.00014176936	0.00012818574	0.00016058149	7.9924503E-5	0	0		0	0	0	0	0	0	0	0	0	0
28012.5	9.9829071E-5	7.8195504E-5	3.8866191E-6	0.00017455815	-1.2933785E-5	0	0		0	0	0	0	0	0	0	0	0	0
28016.25	1.7699536E-5	-3.0875713E-5	1.3042642E-6	0.00014072132	-1.0457919E-5	0	0		0	0	0	0	0	0	0	0	0	0
28020	4.7250195E-5	-9.3117181E-6	9.197953E-5	5.6568494E-5	0.00013567142	0	0		0	0	0	0	0	0	0	0	0	0
28023.75	9.2641072E-5	-1.6339983E-5	3.8735099E-5	-7.0053568E-6	0.00012632702	0	0		0	0	0	0	0	0	0	0	0	0
28027.5	-2.8889341E-5	-0.00012032636	2.8192702E-5	8.408906E-6	2.0278999E-6	0	0		0	0	0	0	0	0	0	0	0	0
28031.25	-0.00013191732	-0.00012450604	1.9433993E-5	8.8887864E-5	-2.8481159E-5	0	0		0	0	0	0	0	0	0	0	0	0
28035	-0.00020925485	-1.5594561E-5	-4.6748835E-5	0.00014961314	-1.0511164E-5	0	0		0	0	0	0	0	0	0	0	0	0
28038.75	3.7000642E-5	-4.4825754E-5	2.0711859E-5	7.1689912E-5	-7.6214792E-5	0	0		0	0	0	0	0	0	0	0	0	0
28042.5	7.6135299E-5	-6.1464638E-5	9.0808153E-5	-4.296696E-7	-0.00013345256	0	0		0	0	0	0	0	0	0	0	0	0
28046.25	-5.5112224E-5	6.1503375E-5	3.4156078E-5	7.5044311E-5	5.8706597E-5	0	0		0	0	0	0	0	0	0	0	0	0
28050	-6.4962444E-5	4.5663157E-5	-1.3337954E-5	0.00012115399	0.00010529547	0	0		0	0	0	0	0	0	0	0	0	0
28053.75	1.2641315E-5	-2.8479713E-5	1.3257639E-5	7.2169112E-5	-5.0524354E-5	0	0		0	0	0	0	0	0	0	0	0	0
28057.5	2.3917618E-6	2.9077517E-5	2.0765104E-5	-2.9474507E-5	-0.00010070723	0	0		0	0	0	0	0	0	0	0	0	0
28061.25	4.911375E-5	-2.1237199E-6	4.8878163E-5	1.3041171E-5	2.3831494E-5	0	0		0	0	0	0	0	0	0	0	0	0
28065	0.00010635151	-2.9917313E-5	3.6525455E-5	0.00010315737	7.5105882E-5	0	0		0	0	0	0	0	0	0	0	0	0
28068.75	0.00013483728	-4.5197193E-6	3.5405303E-6	0.00014333029	5.561842E-5	0	0		0	0	0	0	0	0	0	0	0	0
28072.5	0.00021936282	4.0526341E-6	4.8026253E-5	0.00014926705	3.9165891E-5	0	0		0	0	0	0	0	0	0	0	0	0
28076.25	-9.0557909E-6	5.9267109E-5	1.9698196E-6	0.0001482554	-1.2374719E-5	0	0		0	0	0	0	0	0	0	0	0	0
28080	-6.2965777E-5	5.2478444E-5	-7.5021628E-5	7.8931155E-5	-9.2906921E-5	0	0		0	0	0	0	0	0	0	0	0	0
28083.75	-2.5428453E-5	2.527054E-5	7.0280406E-6	0.00012599923	-6.0241462E-5	0	0		0	0	0	0	0	0	0	0	0	0
28087.5	1.2508204E-5	4.9896089E-5	1.6425683E-5	0.00013750003	6.4803084E-5	0	0		0	0	0	0	0	0	0	0	0	0
28091.25	-0.00010116866	-4.4985487E-5	-9.8129711E-5	0.00015099749	3.615758E-5	0	0		0	0	0	0	0	0	0	0	0	0
28095	-5.1917558E-5	-1.2479762E-5	-6.9084874E-5	0.00013499754	3.1525315E-5	0	0		0	0	0	0	0	0	0	0	0	0
28098.75	0.00024505326	8.0005815E-5	-1.7677375E-5	5.8591782E-5	5.6763175E-5	0	0		0	0	0	0	0	0	0	0	0	0
28102.5	-1.75749E-5	5.1546667E-5	-5.8835321E-5	0.00011468479	1.8826518E-5	0	0		0	0	0	0	0	0	0	0	0	0
28106.25	-0.00013990398	3.5786315E-5	-5.5933499E-5	0.00018214548	-3.9263156E-5	0	0		0	0	0	0	0	0	0	0	0	0
28110	-7.0591247E-6	3.4748049E-5	3.65787E-5	0.00012868808	9.5886091E-6	0	0		0	0	0	0	0	0	0	0	0	0
28113.75	-0.00017917175	5.0188934E-5	0.00010515753	0.00010113408	3.6690025E-5	0	0		0	0	0	0	0	0	0	0	0	0
28117.5	1.3173759E-5	9.2491634E-5	5.3242188E-6	0.00016209896	-2.4461205E-5	0	0		0	0	0	0	0	0	0	0	0	0
28121.25	1.1310204E-5	8.378617E-5	5.4069495E-5	0.00016768962	-6.1451203E-6	0	0		0	0	0	0	0	0	0	0	0	0
28125	-4.9521559E-5	4.6168979E-5	0.00014495774	3.9796498E-5	0.00011080627	0	0		0	0	0	0	0	0	0	0	0	0
28128.75	-1.1984235E-5	7.2658084E-5	0.00012003935	9.7400167E-6	3.4906336E-5	0	0		0	0	0	0	0	0	0	0	0	0
28132.5	0.00015972906	0.00010612221	-4.2382791E-5	1.9217525E-5	2.6919671E-5	0	0		0	0	0	0	0	0	0	0	0	0
28136.25	8.119352E-5	8.1523281E-5	-2.4412796E-5	4.0701653E-5	3.2803181E-5	0	0		0	0	0	0	0	0	0	0	0	0
28140	3.8731086E-5	1.1986054E-5	7.9121E-5	4.9746402E-6	-2.9945381E-5	0	0		0	0	0	0	0	0	0	0	0	0
28143.75	0.00012352284	-1.3145317E-5	-1.7040461E-6	7.3972618E-6	4.3345578E-5	0	0		0	0	0	0	0	0	0	0	0	0
28147.5	0.00019140949	5.4448488E-5	-1.5176906E-6	7.5523511E-5	0.00016673955	0	0		0	0	0	0	0	0	0	0	0	0
28151.25	6.9479745E-5	3.1127427E-5	3.6791678E-5	5.4917917E-5	4.2813134E-5	0	0		0	0	0	0	0	0	0	0	0	0
28155	-2.5333481E-6	-8.6196677E-5	3.0402346E-5	4.3417119E-5	-4.0194934E-5	0	0		0	0	0	0	0	0	0	0	0	0
28158.75	0.0001241884	-0.00011183387	7.6086068E-5	0.00011574968	2.6147627E-5	0	0		0	0	0	0	0	0	0	0	0	0
28162.5	0.0002226906	-5.3158507E-5	3.39431E-5	7.3287245E-5	2.9475404E-5	0	0		0	0	0	0	0	0	0	0	0	0
28166.25	0.00019207505	3.4961026E-5	-9.4562334E-5	3.9097515E-6	3.8473713E-5	0	0		0	0	0	0	0	0	0	0	0	0
28170	1.7300202E-5	1.0894543E-5	-0.0001482061	8.7317153E-5	-1.0937119E-5	0	0		0	0	0	0	0	0	0	0	0	0
28173.75	-4.6060671E-5	-5.1907263E-5	-1.6319642E-5	5.1962851E-5	-8.0075013E-5	0	0		0	0	0	0	0	0	0	0	0	0
28177.5	6.0960636E-5	3.5946048E-5	4.4352387E-5	5.4651694E-5	1.0520387E-5	0	0		0	0	0	0	0	0	0	0	0	0
28181.25	2.5248729E-6	6.1663109E-5	7.9014511E-5	7.9144133E-5	2.7478738E-5	0	0		0	0	0	0	0	0	0	0	0	0
28185	2.80822E-5	2.0159074E-5	0.00013199272	0.00010502093	1.7362296E-5	0	0		0	0	0	0	0	0	0	0	0	0
28188.75	0.00012738306	-3.6679356E-5	8.9290687E-5	7.3127512E-5	4.62474E-5	0	0		0	0	0	0	0	0	0	0	0	0
28192.5	4.521539E-6	2.9024272E-5	2.7127813E-5	1.6848148E-5	1.1345675E-5	0	0		0	0	0	0	0	0	0	0	0	0
28196.25	-9.3581325E-5	0.00011764963	0.0001405917	-7.2362896E-5	-2.7374767E-6	0	0		0	0	0	0	0	0	0	0	0	0
28200	0.0001205944	0.00012590251	0.00021888763	5.081129E-6	3.8500335E-5	0	0		0	0	0	0	0	0	0	0	0	0
28203.75	0.00012272418	3.8980981E-5	6.3866471E-5	0.00018451486	-5.505013E-5	0	0		0	0	0	0	0	0	0	0	0	0
28207.5	3.9929086E-5	-2.1211848E-5	1.975346E-5	0.00012863483	-5.9815507E-5	0	0		0	0	0	0	0	0	0	0	0	0
28211.25	-4.1135561E-5	4.7233868E-5	3.7616966E-5	3.8678365E-5	4.6540244E-5	0	0		0	0	0	0	0	0	0	0	0	0
28215	-1.2916012E-5	0.00010172954	-3.2481346E-6	4.7357207E-5	8.0030991E-5	0	0		0	0	0	0	0	0	0	0	0	0
28218.75	-0.00015161776	2.0505163E-5	-2.0126619E-5	0.00010148017	3.1578559E-5	0	0		0	0	0	0	0	0	0	0	0	0
28222.5	-6.4829332E-5	-8.3055255E-5	-3.8069993E-5	0.00010757666	0.0001005301	0	0		0	0	0	0	0	0	0	0	0	0
28226.25	7.0278411E-5	-3.6226778E-5	0.0001178297	5.5370494E-5	0.00013519222	0	0		0	0	0	0	0	0	0	0	0	0
28230	0.0001193964	3.919523E-6	0.00024934345	8.8701508E-5	1.7468785E-5	0	0		0	0	0	0	0	0	0	0	0	0
28233.75	5.4970637E-5	-2.7388202E-5	0.00025112713	6.8708224E-5	-2.6724093E-5	0	0		0	0	0	0	0	0	0	0	0	0
28237.5	-0.00021364752	-8.9656293E-6	4.8585319E-5	5.0365518E-5	7.784797E-5	0	0		0	0	0	0	0	0	0	0	0	0
28241.25	0.0001014264	3.7596626E-5	2.600968E-5	1.735397E-5	9.0440278E-5	0	0		0	0	0	0	0	0	0	0	0	0
28245	6.0827525E-5	1.6325475E-5	6.9936336E-5	1.0277471E-7	6.8450328E-5	0	0		0	0	0	0	0	0	0	0	0	0
28248.75	6.0428192E-5	1.7470231E-5	3.6924789E-5	8.2498532E-5	0.00011535867	0	0		0	0	0	0	0	0	0	0	0	0
28252.5	0.00010302374	-7.1286965E-6	1.0169462E-5	1.7327348E-5	7.3322193E-5	0	0		0	0	0	0	0	0	0	0	0	0
28256.25	0.00010009529	1.8375386E-5	-1.9114975E-5	3.8598498E-5	-1.3333118E-5	0	0		0	0	0	0	0	0	0	0	0	0
28260	-3.9405117E-5	2.1624568E-6	-6.5384386E-5	9.9510128E-5	-3.2432988E-6	0	0		0	0	0	0	0	0	0	0	0	0
28263.75	0.00017437127	-3.9740911E-5	-7.7630605E-5	9.485124E-5	7.5478593E-5	0	0		0	0	0	0	0	0	0	0	0	0
28267.5	9.0378184E-5	1.7310497E-5	-2.987035E-5	0.00011282124	5.5352198E-5	0	0		0	0	0	0	0	0	0	0	0	0
28271.25	-9.7042213E-5	6.1450131E-5	2.0445637E-5	3.9024454E-5	3.0661663E-6	0	0		0	0	0	0	0	0	0	0	0	0
28275	-3.1989035E-6	8.7913884E-6	-4.6482613E-5	8.0095727E-6	3.3468736E-5	0	0		0	0	0	0	0	0	0	0	0	0
28278.75	-0.00011621021	-7.6665923E-5	-7.9227938E-5	0.00011710741	5.3302287E-5	0	0		0	0	0	0	0	0	0	0	0	0
28282.5	-0.00014442976	-8.6036943E-5	-5.2206389E-5	5.0578495E-5	7.5744815E-5	0	0		0	0	0	0	0	0	0	0	0	0
28286.25	-0.00015680909	-6.1757483E-5	6.6533104E-7	5.3453695E-5	0.00011908578	0	0		0	0	0	0	0	0	0	0	0	0
28290	-5.6443335E-5	3.3337071E-5	8.8412153E-5	0.00011444519	6.2034374E-5	0	0		0	0	0	0	0	0	0	0	0	0
28293.75	0.00010781574	3.0408627E-5	0.00010499779	4.8368851E-5	1.044052E-5	0	0		0	0	0	0	0	0	0	0	0	0
28297.5	-3.9671339E-5	-4.6130242E-5	4.7200964E-5	4.738383E-5	1.7548652E-5	0	0		0	0	0	0	0	0	0	0	0	0
28301.25	-4.4463338E-5	-7.9887212E-5	4.3926431E-5	0.00010132044	4.6194155E-5	0	0		0	0	0	0	0	0	0	0	0	0
28305	-2.0636455E-5	-3.3324957E-5	6.1789938E-5	0.00010770977	9.6152313E-6	0	0		0	0	0	0	0	0	0	0	0	0
28308.75	0.00018834794	-1.4849139E-5	4.1796654E-5	3.35669E-5	-4.4188266E-5	0	0		0	0	0	0	0	0	0	0	0	0
28312.5	0.00015866417	-2.6562914E-5	1.4162794E-5	6.181307E-5	-9.2066751E-6	0	0		0	0	0	0	0	0	0	0	0	0
28316.25	6.4288413E-5	-5.9839412E-6	4.2675187E-5	6.2664981E-5	1.981154E-5	0	0		0	0	0	0	0	0	0	0	0	0
28320	6.4953968E-5	1.3157432E-5	-2.638284E-5	6.2478626E-5	-6.2782313E-6	0	0		0	0	0	0	0	0	0	0	0	0
28323.75	-1.2117346E-5	5.4208888E-5	-3.9587459E-5	0.00010507417	-1.7790769E-6	0	0		0	0	0	0	0	0	0	0	0	0
28327.5	-0.00010223355	5.4821199E-5	-3.8203104E-5	3.0665078E-5	6.8210728E-5	0	0		0	0	0	0	0	0	0	0	0	0
28331.25	-8.8256882E-5	1.422232E-5	-0.00015627263	-5.162419E-5	7.9125836E-5	0	0		0	0	0	0	0	0	0	0	0	0
28335	-5.3248669E-5	7.8862331E-6	-5.25791E-5	6.2505248E-5	9.6430276E-5	0	0		0	0	0	0	0	0	0	0	0	0
28338.75	-6.3897555E-5	-3.5108645E-5	6.7620203E-5	0.00015192927	8.4902857E-5	0	0		0	0	0	0	0	0	0	0	0	0
28342.5	-0.0001208691	-0.00013161418	-5.9633987E-5	0.00013361319	2.1834828E-5	0	0		0	0	0	0	0	0	0	0	0	0
28346.25	-0.00011980421	-4.7754197E-5	-0.00010537095	0.00012714399	-8.9670751E-6	0	0		0	0	0	0	0	0	0	0	0	0
28350	-0.00011714199	-4.5729638E-6	-6.3334475E-5	0.00011537697	-1.6459658E-6	0	0		0	0	0	0	0	0	0	0	0	0
28353.75	-4.472956E-5	-4.3973843E-5	-4.1025059E-5	0.00011196932	1.8480429E-5	0	0		0	0	0	0	0	0	0	0	0	0
28357.5	-4.4995782E-5	1.5100854E-5	-9.0569002E-5	8.3822837E-6	5.2157532E-5	0	0		0	0	0	0	0	0	0	0	0	0
28361.25	-0.00017823997	6.5336974E-5	-0.00011024282	7.7679911E-5	6.2075877E-6	0	0		0	0	0	0	0	0	0	0	0	0
28365	6.269108E-5	-5.0815752E-5	-7.3690517E-5	0.00012173968	-8.9936973E-6	0	0		0	0	0	0	0	0	0	0	0	0
28368.75	0.00013696706	-4.7913931E-5	-4.7389787E-6	8.2924487E-5	-5.8191552E-5	0	0		0	0	0	0	0	0	0	0	0	0
28372.5	0.00015387217	1.6032631E-5	-1.400351E-5	0.00010821559	-2.7922093E-5	0	0		0	0	0	0	0	0	0	0	0	0
28376.25	0.00014002862	2.2182363E-5	-7.8748738E-5	0.00010478133	3.3016159E-5	0	0		0	0	0	0	0	0	0	0	0	0
28380	4.2325085E-5	2.0398674E-5	-6.3334475E-5	9.1496841E-5	4.6114289E-5	0	0		0	0	0	0	0	0	0	0	0	0
28383.75	4.6546501E-6	8.0937593E-5	6.0325716E-5	9.6022617E-5	4.7019444E-5	0	0		0	0	0	0	0	0	0	0	0	0
28387.5	-9.2649548E-5	7.6864394E-5	0.00014013912	4.1420453E-5	5.7348864E-5	0	0		0	0	0	0	0	0	0	0	0	0
28391.25	-5.2982447E-5	4.2521736E-5	1.0169462E-5	5.3453695E-5	9.2729788E-5	0	0		0	0	0	0	0	0	0	0	0	0
