H	Ext	Back	LR	SR	Back_sp	LR_sp	SR_sp	
6240	-5.5841974E-5	1.5227488E-7	-366.71823	1.1368308	4.0482718E-8	-1379.4028	1.0363769	
6243.75	-0.00014770602	9.6277732E-8	-1534.1659	1.0865307	3.8603301E-8	-3826.2535	1.0346951	
6247.5	-0.00020377609	3.1787258E-8	-6410.6218	1.028575	3.4226233E-8	-5953.7982	1.0307675	
6251.25	-0.00017978773	3.9339932E-8	-4570.1078	1.0353716	3.0790577E-8	-5839.0505	1.0276847	
6255	-0.00011602536	5.6693683E-8	-2046.5306	1.0509853	2.722608E-8	-4261.5522	1.0244847	
6258.75	-0.00011097706	8.5122079E-8	-1303.74	1.0765668	2.3120794E-8	-4799.8811	1.020797	
6262.5	-8.8083046E-5	-4.5358322E-8	1941.9379	0.95919212	2.0994325E-8	-4195.5646	1.0188881	
6266.25	4.2994778E-5	-9.3635209E-8	-459.17319	0.91574132	1.7953147E-8	2394.8324	1.0161553	
6270	9.6016457E-5	-1.124955E-8	-8535.1379	0.98987491	1.8512724E-8	5186.5116	1.0166623	
6273.75	6.5863737E-5	4.1344149E-8	1593.0607	1.0372191	1.60906E-8	4093.3052	1.0144852	
6277.5	0.00011811146	-3.0970723E-9	-38136.487	0.99721136	8.6306647E-9	13685.094	1.0077711	
6281.25	0.0001619133	-1.0803355E-8	-14987.317	0.99027056	1.0993889E-8	14727.573	1.009901	
6285	0.00010444066	2.3584026E-8	4428.4491	1.021244	1.7654385E-8	5915.8481	1.0159027	
6288.75	3.092068E-5	4.9234256E-8	628.03184	1.0443582	1.9221271E-8	1608.6699	1.0173176	
6292.5	5.2502023E-5	7.9898847E-8	657.10615	1.0720004	1.9400692E-8	2706.1934	1.0174828	
6296.25	0.00020201116	1.5649E-8	12908.886	1.0141049	2.4558025E-8	8225.8718	1.0221348	
6300	0.00027319419	-4.5806649E-8	-5964.0728	0.95870475	3.3671448E-8	8113.5268	1.0303552	
6303.75	0.00023147918	-2.309813E-8	-10021.555	0.97917251	4.1663748E-8	5555.8895	1.037568	
6307.5	0.00021692477	5.4575596E-8	3974.7577	1.0492206	4.8421306E-8	4479.9446	1.0436702	
6311.25	0.00019299477	9.86352E-8	1956.6521	1.0889752	5.7238076E-8	3371.79	1.0516324	
6315	0.0001910805	5.0841892E-8	3758.3278	1.045872	6.7373769E-8	2836.126	1.0607878	
6318.75	0.00015689397	4.1016134E-8	3825.1769	1.0370143	6.6941461E-8	2343.7488	1.0604101	
6322.5	3.3122247E-5	1.438152E-7	230.31117	1.12981	6.2143739E-8	532.99411	1.056092	
6326.25	3.6812992E-6	7.0081122E-8	52.529113	1.0632693	5.5203447E-8	66.686038	1.0498377	
6330	8.1009971E-5	3.2143117E-8	2520.2898	1.0290248	4.8823044E-8	1659.2569	1.0440865	
6333.75	7.0227025E-5	1.5589905E-7	450.46475	1.1408034	4.8164908E-8	1458.0537	1.0435011	
6337.5	2.7025836E-5	1.0516371E-7	256.98822	1.0950002	4.459039E-8	606.09104	1.040281	
6341.25	6.1536069E-5	-6.7707661E-9	-9088.4944	0.99388234	3.8526096E-8	1597.2568	1.0348099	
6345	0.00010315165	-8.5557862E-10	-120563.61	0.99922679	4.1314349E-8	2496.7511	1.0373369	
6348.75	0.00011491726	8.2014154E-8	1401.1882	1.0741336	4.9793176E-8	2307.8918	1.0450086	
6352.5	0.00010801881	1.125507E-7	959.73471	1.1017568	4.946919E-8	2183.5573	1.044725	
6356.25	8.7683892E-5	2.4015323E-8	3651.1644	1.0217167	4.2714115E-8	2052.8083	1.0386257	
6360	3.1975163E-5	-1.4251316E-8	-2243.6638	0.98711011	4.1529154E-8	769.94495	1.0375619	
6363.75	-3.2533912E-5	1.3099387E-9	-24836.209	1.001185	4.7348729E-8	-687.11267	1.0428343	
6367.5	-8.7842413E-5	-3.4576885E-8	2540.4953	0.96871334	5.6694096E-8	-1549.4102	1.0512993	
6371.25	-0.00018954323	-4.5403379E-8	4174.6502	0.95890856	6.436714E-8	-2944.7204	1.0582542	
6375	-0.00022436526	2.2370398E-8	-10029.561	1.0202501	6.4689159E-8	-3468.3596	1.0585578	
6378.75	-9.781302E-5	2.9368072E-8	-3330.5904	1.02659	6.3283974E-8	-1545.6207	1.0572976	
6382.5	-4.7315176E-5	1.2876453E-7	-367.45506	1.1166083	6.3124165E-8	-749.55726	1.0571648	
6386.25	-2.7946896E-5	1.9572077E-7	-142.78963	1.1772803	6.3155792E-8	-442.50725	1.0572053	
6390	7.6287738E-5	7.0259157E-8	1085.8049	1.0636527	7.2246163E-8	1055.9417	1.0654529	
6393.75	0.00010673278	1.1598217E-7	920.25162	1.1050983	8.2139805E-8	1299.4039	1.0744317	
6397.5	5.4627017E-6	2.1486968E-7	25.423325	1.1947467	8.8623609E-8	61.63935	1.0803238	
6401.25	-0.00010374	9.6777513E-8	-1071.9432	1.0877325	9.5369077E-8	-1087.7739	1.0864557	
6405	-9.9075311E-5	1.8793883E-8	-5271.6785	1.0170409	1.0121169E-7	-978.89196	1.0917714	
6408.75	-2.4272723E-5	1.2926808E-7	-187.77043	1.1172355	1.0889135E-7	-222.90772	1.0987555	
6412.5	-7.1308479E-5	2.0577933E-7	-346.52887	1.1866642	1.1898196E-7	-599.32177	1.1079295	
6416.25	-0.00015762346	1.1941625E-7	-1319.9499	1.1083463	1.2263574E-7	-1285.2979	1.1112674	
6420	-0.00015807081	4.0875375E-8	-3867.1403	1.037094	1.1769005E-7	-1343.1111	1.1068027	
6423.75	-0.00020786555	-2.4541585E-9	84699.317	0.9977724	1.1080815E-7	-1875.9049	1.1005786	
6427.5	-0.0003124796	-4.056783E-8	7702.6451	0.96316949	1.0529221E-7	-2967.7372	1.0955921	
6431.25	-0.00036061284	6.4005288E-8	-5634.1101	1.0581211	9.8153663E-8	-3673.9621	1.0891301	
6435	-0.00041123221	2.1664438E-7	-1898.1901	1.1967694	9.0652584E-8	-4536.354	1.0823361	
6438.75	-0.0004238019	1.8062132E-7	-2346.3559	1.164086	9.2810458E-8	-4566.3163	1.0843139	
6442.5	-0.00036846653	1.685791E-7	-2185.7189	1.1531788	9.6300815E-8	-3826.2036	1.0875034	
6446.25	-0.00033013642	1.3602827E-7	-2426.9691	1.1236279	8.889311E-8	-3713.8583	1.0807896	
6450	-0.00030376602	1.0652148E-7	-2851.6878	1.0968316	8.5864038E-8	-3537.756	1.0780533	
6453.75	-0.00018907408	6.5964537E-8	-2866.2989	1.0599767	8.7421025E-8	-2162.7987	1.0794855	
6457.5	-0.00011289369	3.0304953E-8	-3725.2553	1.02756	8.5443332E-8	-1321.2697	1.0777039	
6461.25	-0.00015946577	1.0248293E-7	-1556.0227	1.09322	8.5254038E-8	-1870.4776	1.0775483	
6465	-0.0001138475	1.0678432E-7	-1066.1444	1.0971533	8.781122E-8	-1296.5029	1.0798914	
6468.75	-4.1929476E-6	-3.4205175E-8	122.58226	0.9688732	9.3034102E-8	-45.068932	1.0846613	
6472.5	3.930618E-5	-1.4920936E-9	-26342.971	0.9986419	9.3171818E-8	421.86769	1.0848047	
6476.25	6.2544109E-5	1.4285216E-7	437.82404	1.1300513	8.6159195E-8	725.91333	1.0784385	
6480	1.7579231E-5	1.3302637E-7	132.14847	1.1211318	7.8270842E-8	224.59489	1.0712722	
6483.75	-9.3180386E-5	5.980798E-8	-1557.9925	1.0544718	7.0118E-8	-1328.9082	1.063862	
6487.5	-0.0001118168	1.1483896E-7	-973.68352	1.1046151	6.5644099E-8	-1703.3793	1.0598	
6491.25	2.3966812E-5	1.1075082E-7	216.40303	1.1009124	6.3744677E-8	375.98138	1.058082	
6495	0.00013086264	-3.3446101E-9	-39126.426	0.99695186	6.1475093E-8	2128.7099	1.0560259	
6498.75	0.0002171785	2.4071934E-8	9022.0627	1.0219428	6.2619196E-8	3468.2416	1.0570807	
6502.5	0.00027068425	1.2613552E-7	2145.9796	1.1150035	6.3741653E-8	4246.5835	1.0581162	
6506.25	0.00025575226	9.0161305E-8	2836.6077	1.0822216	6.8491632E-8	3734.0657	1.0624602	
6510	0.00014840275	1.1837911E-7	1253.6227	1.1079773	7.6369762E-8	1943.2134	1.0696592	
6513.75	4.2406803E-5	1.1032326E-7	384.38678	1.1006505	7.6537138E-8	554.06831	1.0698266	
6517.5	8.9590423E-5	-1.2999172E-8	-6892.01	0.98813806	7.0941246E-8	1262.882	1.064735	
6521.25	0.0001629105	-1.1164156E-9	-145922.81	0.99898104	6.8474364E-8	2379.1458	1.062497	
6525	9.6099787E-5	1.8994828E-8	5059.2607	1.0173403	6.3262295E-8	1519.0689	1.057752	
6528.75	7.0509389E-5	5.1773643E-8	1361.8781	1.0472739	5.7294849E-8	1230.641	1.0523153	
6532.5	0.0001470345	1.2229332E-7	1202.3101	1.1116879	5.8459977E-8	2515.1309	1.0533903	
6536.25	0.00022257832	9.2657471E-8	2402.1627	1.0846397	5.6409055E-8	3945.7906	1.0515279	
6540	0.0002022134	2.6626222E-8	7594.5209	1.0243273	5.3743714E-8	3762.5497	1.0491034	
6543.75	0.00015546294	7.3232952E-9	21228.55	1.0066924	5.8361043E-8	2663.8136	1.053333	
6547.5	0.00017792246	1.0348697E-7	1719.274	1.0945907	5.7561823E-8	3090.9802	1.0526135	
6551.25	0.00018074849	1.2880069E-7	1403.3193	1.1177525	4.6214107E-8	3911.1108	1.04225	
6555	0.00012356514	9.7247887E-8	1270.6203	1.0889244	4.3360888E-8	2849.6911	1.0396496	
6558.75	9.2315015E-5	1.0226256E-7	902.72546	1.0935289	5.1940009E-8	1777.3392	1.0475041	
6562.5	0.00010747852	2.1036354E-8	5109.1801	1.0192437	5.3411077E-8	2012.2889	1.0488595	
6566.25	0.0001865913	-1.0169252E-7	-1834.8577	0.90695479	5.3278024E-8	3502.2188	1.0487476	
6570	0.00024493107	-3.5036643E-8	-6990.7118	0.9679362	5.8440875E-8	4191.0918	1.0534822	
6573.75	0.00017702415	1.3380401E-7	1323.0108	1.1224753	6.2150404E-8	2848.3186	1.0568884	
6577.5	9.6694178E-5	1.1157214E-7	866.65167	1.1021461	6.4116686E-8	1508.0969	1.0586999	
6581.25	3.8882386E-5	3.5040301E-8	1109.6476	1.0320863	6.2650526E-8	620.62345	1.057369	
6585	3.269457E-5	4.490343E-8	728.10852	1.0411261	5.9832856E-8	546.43171	1.0547997	
6588.75	0.00010423994	3.0956598E-8	3367.293	1.0283581	6.0786115E-8	1714.8643	1.0556837	
6592.5	0.00013563168	1.0796491E-7	1256.2571	1.0989216	6.3355499E-8	2140.8036	1.0580487	
6596.25	0.00013595767	7.5786648E-8	1793.9527	1.0694521	6.407717E-8	2121.7801	1.0587214	
6600	9.2475518E-5	-1.370772E-8	-6746.2361	0.98743559	6.4180821E-8	1440.8591	1.0588277	
6603.75	7.2393757E-5	9.5492006E-8	758.11327	1.0875442	6.9119043E-8	1047.3779	1.0633662	
6607.5	0.0001364481	2.2370279E-7	609.95259	1.2051231	7.3695438E-8	1851.5135	1.0675746	
6611.25	0.00024116219	1.0394528E-7	2320.0878	1.0953302	7.5250343E-8	3204.7985	1.0690135	
6615	0.00029243741	-2.6478474E-8	-11044.345	0.9757115	7.9720169E-8	3668.2989	1.0731267	
6618.75	0.00019982399	7.7133508E-8	2590.625	1.0707673	8.8436604E-8	2259.5168	1.0811375	
6622.5	1.7166685E-5	1.6329236E-7	105.12852	1.149843	8.9861775E-8	191.03434	1.0824605	
6626.25	-8.0379688E-5	9.378686E-8	-857.04638	1.0860783	8.7723343E-8	-916.2862	1.0805132	
6630	-5.0956153E-5	4.3591515E-9	-11689.466	1.0040016	9.1848065E-8	-554.78744	1.0843146	
6633.75	1.6211205E-5	7.6651712E-9	2114.9176	1.0070378	8.7446462E-8	185.38435	1.0802889	
6637.5	5.1435276E-5	6.3780352E-8	806.4439	1.0585707	7.7520679E-8	663.50394	1.0711887	
6641.25	6.2981683E-5	1.1653021E-7	540.47517	1.1070317	7.8622944E-8	801.05984	1.0722143	
6645	2.2141444E-5	1.3206432E-7	167.65652	1.121322	8.187739E-8	270.42196	1.0752174	
6648.75	2.647505E-5	1.0423617E-7	253.99099	1.0957752	8.2160688E-8	322.235	1.0754916	
6652.5	8.7865022E-7	8.7137155E-8	10.083531	1.0800789	7.9191082E-8	11.095318	1.0727765	
6656.25	-0.00012792655	6.7933524E-8	-1883.1138	1.0624424	7.5546828E-8	-1693.3412	1.0694403	
6660	-0.00019071384	5.3337615E-8	-3575.5974	1.0490353	7.7322742E-8	-2466.465	1.0710858	
6663.75	-0.00013454885	9.8074719E-8	-1371.9015	1.0901806	8.2751223E-8	-1625.944	1.0760905	
6667.5	-0.00017126596	1.5896524E-7	-1077.3799	1.1461973	8.2518902E-8	-2075.4755	1.0758911	
6671.25	-0.00029381498	1.4285455E-7	-2056.7422	1.1314051	7.1463034E-8	-4111.4261	1.0657355	
6675	-0.00027097382	-1.3305212E-8	20365.99	0.98775887	6.0637366E-8	-4468.7597	1.0557879	
6678.75	-0.00013376897	-5.1913706E-8	2576.7564	0.95222908	5.4616771E-8	-2449.2289	1.0502583	
6682.5	-8.2675326E-5	-2.1157734E-9	39075.699	0.9980527	5.3464686E-8	-1546.3539	1.0492074	
6686.25	-0.00011610933	-2.942884E-9	39454.266	0.99729093	5.1604496E-8	-2249.9847	1.0475044	
6690	-0.00018354698	1.5488918E-7	-1185.0213	1.1426103	4.7907293E-8	-3831.2952	1.0441094	
6693.75	-0.00028768376	2.2982697E-7	-1251.7407	1.2116481	4.9396789E-8	-5823.9365	1.0454896	
6697.5	-0.00031991503	3.9157207E-8	-8170.0167	1.0360669	4.8557855E-8	-6588.327	1.0447257	
6701.25	-0.00023857372	-5.1710326E-8	4613.6572	0.9523613	4.1603006E-8	-5734.5307	1.0383272	
6705	-0.00021348112	4.4917571E-8	-4752.7307	1.041389	4.1671397E-8	-5122.9653	1.0383978	
6708.75	-0.00016289219	8.0194722E-8	-2031.2084	1.0739095	4.0988494E-8	-3974.0957	1.0377761	
6712.5	-0.00011656438	-1.0271101E-8	11348.772	0.99053199	3.6379517E-8	-3204.1212	1.033535	
6716.25	-0.00015068493	-5.9531181E-8	2531.1933	0.94511239	3.57273E-8	-4217.641	1.0329405	
6720	-0.00010520217	-2.1243267E-8	4952.2593	0.98040975	3.6616001E-8	-2873.1201	1.0337668	
6723.75	-4.5097962E-5	-1.2562907E-8	3589.7711	0.98841226	4.2598347E-8	-1058.6787	1.0392917	
6727.5	-3.1659788E-5	5.9868695E-8	-528.82041	1.055233	5.0451965E-8	-627.52339	1.0465455	
6731.25	-8.0552022E-5	1.5090115E-7	-533.80653	1.1392462	4.7807709E-8	-1684.917	1.0441153	
6735	-0.00011667876	1.8934487E-7	-616.22349	1.1747581	3.7465826E-8	-3114.2715	1.0345795	
6738.75	-0.00012786358	8.1371414E-8	-1571.3575	1.075119	3.2897808E-8	-3886.69	1.03037	
6742.5	-0.00015096313	7.086898E-9	-21301.722	1.0065438	3.1049607E-8	-4861.9982	1.0286701	
6746.25	-4.4016244E-5	1.061273E-8	-4147.4948	1.0098016	3.4479314E-8	-1276.5986	1.031844	
6750	0.00012459553	-7.4418335E-8	-1674.2585	0.93125413	4.216449E-8	2954.9872	1.0389505	
6753.75	0.00013231151	-5.1288688E-9	-25797.405	0.995261	4.6250825E-8	2860.7383	1.0427351	
6757.5	5.5336772E-5	1.507272E-7	367.13195	1.139302	4.7742192E-8	1159.0748	1.0441233	
6761.25	8.5839367E-5	2.6223329E-8	3273.397	1.0242413	4.9745721E-8	1725.5628	1.0459857	
6765	0.00012936944	3.214233E-8	4024.8931	1.0297199	5.1877962E-8	2493.7264	1.0479682	
6768.75	3.9901293E-5	1.0312624E-7	386.91699	1.0953771	5.0862432E-8	784.49439	1.0470405	
6772.5	-0.00018312197	2.3898927E-8	-7662.3512	1.0221085	5.3357584E-8	-3431.9764	1.0493602	
6776.25	-0.00031961178	3.6393897E-8	-8782.0159	1.0336757	5.453006E-8	-5861.2036	1.0504574	
6780	-0.00034602755	1.2460786E-8	-27769.321	1.011533	4.7752575E-8	-7246.2596	1.0441972	
6783.75	-0.00030511747	-1.7345336E-8	17590.751	0.98394199	4.2502247E-8	-7178.8551	1.0393478	
6787.5	-0.00018348634	4.2556322E-8	-4311.6118	1.0394081	4.2372553E-8	-4330.3111	1.039238	
6791.25	-4.9558412E-5	1.4818704E-7	-334.4315	1.1372608	4.7281314E-8	-1048.1606	1.0437951	
6795	4.4279346E-5	8.4068206E-8	526.7074	1.0778905	4.7691525E-8	928.45314	1.0441869	
6798.75	8.8612128E-5	1.7752504E-8	4991.5283	1.0164524	4.7881676E-8	1850.648	1.0443752	
6802.5	6.6063105E-5	6.2984466E-8	1048.8793	1.0583881	5.0492548E-8	1308.3734	1.0468078	
6806.25	-6.8799641E-5	1.0631891E-7	-647.10633	1.0985877	4.6778978E-8	-1470.7384	1.0433773	
6810	-0.00018153151	4.5667206E-8	-3975.0956	1.0423584	4.4397196E-8	-4088.8058	1.0411804	
6813.75	-0.00011576927	-7.6598902E-9	15113.698	0.99289306	4.5900449E-8	-2522.1816	1.042587	
6817.5	-0.00013420738	4.5096849E-8	-2975.9812	1.0418536	4.2467689E-8	-3160.2232	1.0394135	
6821.25	-0.00014109108	8.6364399E-8	-1633.6717	1.0801769	3.94082E-8	-3580.2468	1.0365848	
6825	-4.6985139E-5	7.4723228E-8	-628.78893	1.0693904	3.9551701E-8	-1187.9423	1.036729	
6828.75	-1.9856932E-5	-7.344451E-8	270.36646	0.93177658	3.5401595E-8	-560.905	1.0328849	
6832.5	-4.1146098E-5	-8.071855E-8	509.74774	0.92499689	3.4351631E-8	-1197.7917	1.0319193	
6836.25	-0.00012478822	3.5282416E-8	-3536.8389	1.0327942	3.5094772E-8	-3555.7496	1.0326198	
6840	-0.00018701622	6.473093E-8	-2889.1323	1.0601845	2.7777248E-8	-6732.7124	1.0258263	
6843.75	-0.00018938635	7.4642782E-8	-2537.2359	1.0694218	2.1540471E-8	-8792.1171	1.0200338	
6847.5	-0.00019320107	6.0901299E-8	-3172.3637	1.0566592	2.8933962E-8	-6677.3112	1.0269186	
6851.25	-0.00021260502	9.1495192E-8	-2323.6742	1.085149	2.9326341E-8	-7249.6265	1.0272922	
6855	-0.00015570171	4.0352751E-8	-3858.5153	1.0375658	1.7654815E-8	-8819.2203	1.0164355	
6858.75	-4.3868789E-5	-2.1250516E-8	2064.3635	0.98021084	1.33999E-8	-3273.8146	1.0124784	
6862.5	5.9328519E-5	-1.8391856E-8	-3225.8038	0.98286741	1.5722938E-8	3773.3737	1.0146464	
6866.25	4.9896241E-5	-2.7840758E-8	-1792.2012	0.97405709	1.7248685E-8	2892.7562	1.0160729	
6870	6.0188614E-6	3.4210532E-8	175.93592	1.0318888	1.5406141E-8	390.67936	1.0143606	
6873.75	6.5043054E-5	3.1991727E-8	2033.1211	1.0298303	1.5333186E-8	4241.9789	1.0142972	
6877.5	0.0001126052	2.5186178E-8	4470.9125	1.0234922	2.1037142E-8	5352.6852	1.0196222	
6881.25	0.00013679422	3.4991788E-8	3909.3236	1.032649	2.4405552E-8	5605.0453	1.0227715	
6885	7.3347118E-5	5.8509406E-8	1253.5953	1.05461	1.5214146E-8	4820.9816	1.0142002	
6888.75	-3.0389639E-5	9.434357E-9	-3221.167	1.0088085	1.0301768E-8	-2949.944	1.0096184	
6892.5	-2.388423E-5	-6.8356535E-8	349.40669	0.93615719	1.2878597E-8	-1854.5678	1.0120282	
6896.25	2.8994785E-5	2.9010798E-8	999.44802	1.0271041	1.5786182E-8	1836.7192	1.0147486	
6900	7.5428484E-5	5.8000631E-8	1300.477	1.0542065	2.2222639E-8	3394.2181	1.0207689	
6903.75	0.00011713429	-1.0271673E-7	-1140.3623	0.90397091	2.8573007E-8	4099.4737	1.0267127	
6907.5	0.00027170318	-2.9459524E-8	-9222.9318	0.97244943	2.7897872E-8	9739.2081	1.0260901	
6911.25	0.00034746964	1.6006772E-7	2170.7665	1.1497448	2.8671371E-8	12119.045	1.0268223	
6915	0.00030405388	9.7792206E-8	3109.1832	1.0915156	3.3300986E-8	9130.477	1.0311636	
6918.75	0.00029190676	4.4085028E-8	6621.4489	1.0412691	3.5543341E-8	8212.6991	1.033273	
6922.5	0.00026357339	2.3872039E-8	11041.092	1.0223545	3.7884005E-8	6957.3792	1.0354758	
6926.25	0.00033134197	4.0396579E-8	8202.2285	1.037841	4.113723E-8	8054.5524	1.0385348	
6930	0.00038009051	5.8317153E-8	6517.6451	1.0546457	4.6368504E-8	8197.1699	1.0434493	
6933.75	0.00033425888	-9.1677824E-10	-364601.67	0.99914066	6.0532275E-8	5521.9943	1.0567398	
6937.5	0.00033132716	4.986185E-8	6644.9031	1.046753	7.5924972E-8	4363.876	1.0711911	
6941.25	0.00033095343	1.7562344E-7	1884.449	1.1647265	8.9269709E-8	3707.343	1.0837308	
6945	0.00028627842	8.7587815E-8	3268.4731	1.0821795	9.7025643E-8	2950.5439	1.0910346	
6948.75	0.00027107936	3.9315392E-8	6894.9932	1.0368995	9.5035839E-8	2852.3909	1.0891961	
6952.5	0.0002729735	6.7926836E-8	4018.64	1.063773	9.7959869E-8	2786.585	1.0919695	
6956.25	0.00023734848	2.3223326E-8	10220.262	1.0218101	1.0585837E-7	2242.1324	1.0994163	
6960	0.0001167219	1.7812064E-8	6552.9691	1.0167333	1.032007E-7	1131.0185	1.0969506	
6963.75	4.2081281E-5	2.1424889E-7	196.41306	1.2013358	1.0081581E-7	417.40756	1.0947395	
6967.5	8.1822225E-5	2.0486068E-7	399.40424	1.1925726	1.1006626E-7	743.39063	1.1034642	
6971.25	7.0113337E-5	1.0317446E-7	679.561	1.0970153	1.1942354E-7	587.09811	1.1122944	
6975	4.2484273E-5	1.5489517E-7	274.27758	1.1456924	1.234247E-7	344.21208	1.1160917	
6978.75	-1.4008667E-5	1.5267982E-7	-91.751925	1.1436516	1.2422904E-7	-112.76483	1.1168832	
6982.5	-7.4582691E-5	2.1106443E-7	-353.36456	1.1986425	1.2347579E-7	-604.02685	1.1162088	
6986.25	-0.00011039961	2.0746087E-7	-532.14664	1.1953081	1.2044906E-7	-916.56674	1.1133933	
6990	-0.00019826698	3.7782646E-8	-5247.5673	1.0355797	1.1389151E-7	-1740.8408	1.1072509	
6993.75	-0.00017737064	-7.3390328E-9	24168.122	0.99308691	1.0625018E-7	-1669.3679	1.1000836	
6997.5	-1.3969543E-5	2.4574771E-8	-568.45059	1.023155	1.019541E-7	-137.01796	1.096064	
7001.25	-1.8412063E-5	6.7565064E-8	-272.50864	1.0636794	1.0068328E-7	-182.87111	1.094893	
7005	-0.00011559309	1.6429406E-7	-703.57439	1.1548882	1.0172683E-7	-1136.3088	1.095903	
7008.75	-0.0002010611	1.5253086E-7	-1318.1667	1.1438376	1.04516E-7	-1923.7352	1.0985593	
7012.5	-0.00027830836	8.3937175E-8	-3315.6746	1.0791746	9.8580657E-8	-2823.1538	1.0929872	
7016.25	-0.00032299873	1.1172398E-7	-2891.0421	1.1054127	8.6908766E-8	-3716.5265	1.0819993	
7020	-0.00024780793	1.3210266E-7	-1875.8739	1.1246729	8.4703381E-8	-2925.5967	1.0799395	
7023.75	-0.00024950746	7.3280409E-8	-3404.8317	1.0691768	8.5530072E-8	-2917.1899	1.0807405	
7027.5	-0.00033069805	1.1315369E-8	-29225.565	1.0106845	8.0967559E-8	-4084.3278	1.076453	
7031.25	-0.0002985144	3.7013568E-8	-8064.9994	1.0349586	7.6405907E-8	-3906.9545	1.0721639	
7035	-0.00024450046	4.6034448E-8	-5311.2498	1.0434895	7.5118024E-8	-3254.884	1.0709652	
7038.75	-0.0001870072	5.9102944E-8	-3164.0928	1.0558492	8.1405938E-8	-2297.2182	1.0769243	
7042.5	-9.1621395E-5	1.0018389E-7	-914.53224	1.0946914	8.5167902E-8	-1075.7738	1.0804987	
7046.25	-4.8449255E-5	9.5730353E-8	-506.10129	1.0905036	7.8342787E-8	-618.4265	1.0740654	
7050	-4.1158083E-5	1.458509E-7	-282.19287	1.1379201	7.3464251E-8	-560.24642	1.0694696	
7053.75	-8.9352544E-5	2.2441552E-7	-398.15671	1.2122619	7.2935652E-8	-1225.0873	1.0689857	
7057.5	-5.483705E-5	1.2293088E-7	-446.08037	1.1162999	7.0220069E-8	-780.93131	1.0664324	
7061.25	0.00011615365	1.4808432E-8	7843.7509	1.0140128	7.3253228E-8	1585.6455	1.0693175	
7065	0.0001600885	-4.4265849E-8	-3616.524	0.95810316	8.330015E-8	1921.8273	1.0788421	
7068.75	0.00012720376	3.0008097E-8	4238.9814	1.0284083	9.0750373E-8	1401.6886	1.0859124	
7072.5	0.00018492385	9.7466507E-8	1897.3066	1.0922903	9.6998304E-8	1906.4648	1.091847	
7076.25	0.00023189411	9.6199377E-8	2410.5573	1.0911097	1.0726438E-7	2161.8931	1.1015893	
7080	0.00024030179	5.9998413E-8	4005.1357	1.0568359	1.1223413E-7	2141.0758	1.1063183	
7083.75	0.00027650883	8.4103111E-8	3287.736	1.0796864	1.0546481E-7	2621.8113	1.0999262	
7087.5	0.00032053355	1.4869608E-7	2155.6288	1.1409156	1.0243359E-7	3129.184	1.0970738	
7091.25	0.00030053185	1.1811428E-7	2544.4159	1.1119561	1.0580199E-7	2840.5123	1.1002858	
7095	0.00023492061	5.4901213E-8	4278.9693	1.052049	1.1239205E-7	2090.1888	1.106553	
7098.75	0.00020885489	1.4110376E-7	1480.1511	1.1337987	1.1832004E-7	1765.1692	1.1121945	
7102.5	0.00015083786	2.3550718E-7	640.48094	1.2233567	1.2257549E-7	1230.5711	1.1162515	
7106.25	0.0001281686	1.7316711E-7	740.14398	1.1642633	1.2970558E-7	988.15023	1.1230364	
7110	0.00021718791	1.0748877E-7	2020.5637	1.1019804	1.4223362E-7	1526.9801	1.1349447	
7113.75	0.00022365154	1.8509087E-7	1208.3337	1.175637	1.4868448E-7	1504.2023	1.1410901	
7117.5	0.00016122466	1.9445414E-7	829.11406	1.1845542	1.4393296E-7	1120.1372	1.1366051	
7121.25	0.00012419137	8.1287455E-8	1527.8048	1.0771622	1.3289694E-7	934.49381	1.1261525	
7125	8.887388E-5	6.6594366E-8	1334.5555	1.0632254	1.3034576E-7	681.83176	1.1237516	
7128.75	-7.2479204E-7	1.0869245E-7	-6.6682832	1.1032106	1.3356446E-7	-5.4265338	1.1268283	
7132.5	-0.00010914377	5.2109641E-8	-2094.5024	1.0494895	1.358219E-7	-803.58007	1.1289926	
7136.25	-0.0002471908	9.3232888E-8	-2651.3262	1.088559	1.3482065E-7	-1833.4788	1.1280619	
7140	-0.00039119784	2.6663987E-7	-1467.1393	1.2533118	1.3310551E-7	-2939.0057	1.1264522	
7143.75	-0.00052712221	2.4047748E-7	-2191.9816	1.2284916	1.34254E-7	-3926.3053	1.1275625	
7147.5	-0.00065681896	1.2956895E-7	-5069.2622	1.1231291	1.2836113E-7	-5116.9617	1.1219813	
7151.25	-0.00073223259	5.3682696E-8	-13640.011	1.0510219	1.1033681E-7	-6636.3401	1.1048679	
7155	-0.00071621736	7.4502545E-8	-9613.3273	1.0708197	9.6517987E-8	-7420.5584	1.0917469	
7158.75	-0.00066279527	8.5470853E-8	-7754.635	1.081257	9.3936292E-8	-7055.7956	1.0893051	
7162.5	-0.00063610033	6.5159337E-8	-9762.2285	1.0619552	9.0459161E-8	-7031.9062	1.0860109	
7166.25	-0.00070770663	3.6377281E-8	-19454.632	1.034593	8.5127418E-8	-8313.4981	1.0809519	
7170	-0.00072613067	6.4221458E-8	-11306.667	1.0610791	8.6410907E-8	-8403.2294	1.0821829	
7173.75	-0.00060918976	1.723186E-7	-3535.2525	1.1639074	8.5466314E-8	-7127.8346	1.0812945	
